ResourceId,Subscription,ResourceGroup,Resource,ResourceType,Tags
/subscriptions/43dacb79-92cf-4ee4-8ce8-be396bee7fb7/resourceGroups/jasontest/providers/Microsoft.Network/virtualNetworks/jasontestvnet156,Jason Test,jasontest,jasontestvnet156,Microsoft.Network/virtualNetworks,
/subscriptions/43dacb79-92cf-4ee4-8ce8-be396bee7fb7/resourceGroups/jasontest/providers/Microsoft.Storage/storageAccounts/jasontestdiag282,Jason Test,jasontest,jasontestdiag282,Microsoft.Storage/storageAccounts,
/subscriptions/43dacb79-92cf-4ee4-8ce8-be396bee7fb7/resourceGroups/jasontest/providers/Microsoft.Storage/storageAccounts/jasontestdiag658,Jason Test,jasontest,jasontestdiag658,Microsoft.Storage/storageAccounts,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/CS-WebJobs-NorthEurope-scheduler/providers/Microsoft.Scheduler/jobcollections/WebJobs-NorthEurope,TfGM Websites,CS-WebJobs-NorthEurope-scheduler,WebJobs-NorthEurope,Microsoft.Scheduler/jobcollections,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/CS-WebJobs-NorthEurope-scheduler/providers/Microsoft.Web/connections/rss,TfGM Websites,CS-WebJobs-NorthEurope-scheduler,rss,Microsoft.Web/connections,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Storage-NorthEurope/providers/Microsoft.Storage/storageAccounts/webdevshowcase,TfGM Websites,Default-Storage-NorthEurope,webdevshowcase,Microsoft.Storage/storageAccounts,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/getmethere/providers/Microsoft.Web/certificates/62FC25DD212780325E3598E81763B3C109A6A45D-getmethere-UKSouthwebspace,TfGM Websites,getmethere,62FC25DD212780325E3598E81763B3C109A6A45D-getmethere-UKSouthwebspace,Microsoft.Web/certificates,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/getmethere/providers/Microsoft.Web/certificates/76D1F933D897DDC872AC781D88D8F5CF8955BB2D-getmethere-UKSouthwebspace,TfGM Websites,getmethere,76D1F933D897DDC872AC781D88D8F5CF8955BB2D-getmethere-UKSouthwebspace,Microsoft.Web/certificates,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/getmethere/providers/Microsoft.Web/serverFarms/UK-South-plan,TfGM Websites,getmethere,UK-South-plan,Microsoft.Web/serverFarms,Project=travelplan; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/getmethere/providers/Microsoft.Web/sites/getmethere,TfGM Websites,getmethere,getmethere,Microsoft.Web/sites,Project=getmethere; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/getmethere/providers/Microsoft.Web/sites/getmethere/slots/dev,TfGM Websites,getmethere,getmethere/dev,Microsoft.Web/sites/slots,Project=getmethere; Environment=dev; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/getmethere/providers/Microsoft.Web/sites/getmethere/slots/preview,TfGM Websites,getmethere,getmethere/preview,Microsoft.Web/sites/slots,Project=getmethere; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/getmethere/providers/Microsoft.Web/sites/getmethere/slots/qa,TfGM Websites,getmethere,getmethere/qa,Microsoft.Web/sites/slots,Project=getmethere; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/getmethere/providers/Microsoft.Web/sites/getmethere/slots/staging,TfGM Websites,getmethere,getmethere/staging,Microsoft.Web/sites/slots,Project=getmethere; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/certificates/2407EC6ACFA773CF89150751E06DAABDFD59C2D5#northeuropewebspace,TfGM Websites,Default-Web-NorthEurope,2407EC6ACFA773CF89150751E06DAABDFD59C2D5#northeuropewebspace,Microsoft.Web/certificates,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/certificates/72925468DD9EAB56B11B72DCC28A4EAABA45EF34#northeuropewebspace,TfGM Websites,Default-Web-NorthEurope,72925468DD9EAB56B11B72DCC28A4EAABA45EF34#northeuropewebspace,Microsoft.Web/certificates,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/certificates/A0958DC9FB49903173CF4962F62D4AB52DA2F754,TfGM Websites,Default-Web-NorthEurope,A0958DC9FB49903173CF4962F62D4AB52DA2F754,Microsoft.Web/certificates,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/certificates/certificates-kv-tfgm-wildcard-tfgm-com,TfGM Websites,Default-Web-NorthEurope,certificates-kv-tfgm-wildcard-tfgm-com,Microsoft.Web/certificates,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/serverFarms/Default1,TfGM Websites,Default-Web-NorthEurope,Default1,Microsoft.Web/serverFarms,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/content-getmethere,TfGM Websites,Default-Web-NorthEurope,content-getmethere,Microsoft.Web/sites,Project=getmethere; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/get-digital,TfGM Websites,Default-Web-NorthEurope,get-digital,Microsoft.Web/sites,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/gmtlatest,TfGM Websites,Default-Web-NorthEurope,gmtlatest,Microsoft.Web/sites,Project=getmethere; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/goto,TfGM Websites,Default-Web-NorthEurope,goto,Microsoft.Web/sites,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/leavinglauren,TfGM Websites,Default-Web-NorthEurope,leavinglauren,Microsoft.Web/sites,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/MetrolinkWiFi,TfGM Websites,Default-Web-NorthEurope,MetrolinkWiFi,Microsoft.Web/sites,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/TfGMforms,TfGM Websites,Default-Web-NorthEurope,TfGMforms,Microsoft.Web/sites,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/tfgmmailer,TfGM Websites,Default-Web-NorthEurope,tfgmmailer,Microsoft.Web/sites,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/tfgmopendata,TfGM Websites,Default-Web-NorthEurope,tfgmopendata,Microsoft.Web/sites,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/Traveline,TfGM Websites,Default-Web-NorthEurope,Traveline,Microsoft.Web/sites,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/travelsafe,TfGM Websites,Default-Web-NorthEurope,travelsafe,Microsoft.Web/sites,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/GreatAirManchester-RG/providers/Microsoft.Web/certificates/0DD57BF325CCF21D883E3C1D2CD1E19625FA47D3-northeuropewebspace,TfGM Websites,GreatAirManchester-RG,0DD57BF325CCF21D883E3C1D2CD1E19625FA47D3-northeuropewebspace,Microsoft.Web/certificates,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/GreatAirManchester-RG/providers/Microsoft.Web/sites/GreatAirManchester,TfGM Websites,GreatAirManchester-RG,GreatAirManchester,Microsoft.Web/sites,Project=greatairmanchester; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/GreatAirManchester-RG/providers/Microsoft.Web/sites/GreatAirManchester/slots/dev,TfGM Websites,GreatAirManchester-RG,GreatAirManchester/dev,Microsoft.Web/sites/slots,Project=greatairmanchester; Environment=dev; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/GreatAirManchester-RG/providers/Microsoft.Web/sites/GreatAirManchester/slots/preview,TfGM Websites,GreatAirManchester-RG,GreatAirManchester/preview,Microsoft.Web/sites/slots,Project=greatairmanchester; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/GreatAirManchester-RG/providers/Microsoft.Web/sites/GreatAirManchester/slots/qa,TfGM Websites,GreatAirManchester-RG,GreatAirManchester/qa,Microsoft.Web/sites/slots,Project=greatairmanchester; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/GreatAirManchester-RG/providers/Microsoft.Web/sites/GreatAirManchester/slots/Staging,TfGM Websites,GreatAirManchester-RG,GreatAirManchester/Staging,Microsoft.Web/sites/slots,Project=greatairmanchester; Environment=staging; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Compute/virtualMachines/interaction-manager,TfGM Websites,Linux-VMs,interaction-manager,Microsoft.Compute/virtualMachines,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Compute/virtualMachines/interaction-manager-DEV,TfGM Websites,Linux-VMs,interaction-manager-DEV,Microsoft.Compute/virtualMachines,Environment=dev; 
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Compute/virtualMachines/interaction-manager-DEV/extensions/enablevmaccess,TfGM Websites,Linux-VMs,interaction-manager-DEV/enablevmaccess,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Compute/virtualMachines/interaction-manager/extensions/enablevmaccess,TfGM Websites,Linux-VMs,interaction-manager/enablevmaccess,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Compute/virtualMachines/interaction-manager/extensions/Microsoft.Insights.VMDiagnosticsSettings,TfGM Websites,Linux-VMs,interaction-manager/Microsoft.Insights.VMDiagnosticsSettings,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Compute/virtualMachines/interaction-manager/extensions/VMSnapshotLinux,TfGM Websites,Linux-VMs,interaction-manager/VMSnapshotLinux,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Network/networkInterfaces/Interaction-Man-nic-8a0af562894244bf8c539e6c9530ea7d,TfGM Websites,Linux-VMs,Interaction-Man-nic-8a0af562894244bf8c539e6c9530ea7d,Microsoft.Network/networkInterfaces,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Network/networkInterfaces/interaction-man-nic-d5b689a1b1a4496880bc43bd698cf69c,TfGM Websites,Linux-VMs,interaction-man-nic-d5b689a1b1a4496880bc43bd698cf69c,Microsoft.Network/networkInterfaces,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Network/networkInterfaces/interaction-manager947,TfGM Websites,Linux-VMs,interaction-manager947,Microsoft.Network/networkInterfaces,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Network/networkSecurityGroups/interaction-manager,TfGM Websites,Linux-VMs,interaction-manager,Microsoft.Network/networkSecurityGroups,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Network/networkSecurityGroups/interaction-manager-TEST-nsg,TfGM Websites,Linux-VMs,interaction-manager-TEST-nsg,Microsoft.Network/networkSecurityGroups,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Network/publicIPAddresses/Interaction-Man-pip-3736cd5102d34d4db3cfdc0a2d6693a4,TfGM Websites,Linux-VMs,Interaction-Man-pip-3736cd5102d34d4db3cfdc0a2d6693a4,Microsoft.Network/publicIPAddresses,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Network/publicIPAddresses/interaction-man-pip-c43fcde555ec4f749f148345784c0bf1,TfGM Websites,Linux-VMs,interaction-man-pip-c43fcde555ec4f749f148345784c0bf1,Microsoft.Network/publicIPAddresses,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Network/publicIPAddresses/interaction-manager,TfGM Websites,Linux-VMs,interaction-manager,Microsoft.Network/publicIPAddresses,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Network/virtualNetworks/Linux-VMs,TfGM Websites,Linux-VMs,Linux-VMs,Microsoft.Network/virtualNetworks,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.RecoveryServices/vaults/interaction-manager-RSG,TfGM Websites,Linux-VMs,interaction-manager-RSG,Microsoft.RecoveryServices/vaults,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Linux-VMs/providers/Microsoft.Storage/storageAccounts/linuxvms4945,TfGM Websites,Linux-VMs,linuxvms4945,Microsoft.Storage/storageAccounts,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/ShareYourJourneyWebsite/providers/Microsoft.Web/sites/ShareYourJourney,TfGM Websites,ShareYourJourneyWebsite,ShareYourJourney,Microsoft.Web/sites,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/ShareYourJourneyWebsite/providers/Microsoft.Web/sites/shareyourjourney/slots/shareyourjourney-staging,TfGM Websites,ShareYourJourneyWebsite,shareyourjourney/shareyourjourney-staging,Microsoft.Web/sites/slots,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/Test-Sura/providers/Microsoft.Web/sites/Test-Sura,TfGM Websites,Test-Sura,Test-Sura,Microsoft.Web/sites,
/subscriptions/f3a5f340-511f-42c2-a874-c36c3c5ae476/resourceGroups/TravelPlanToolkit/providers/Microsoft.Web/sites/TravelPlanToolkit,TfGM Websites,TravelPlanToolkit,TravelPlanToolkit,Microsoft.Web/sites,Project=travelplan; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/ArmBuildAgentsRG/providers/Microsoft.Network/networkInterfaces/myVMNic,SMART-CXP-DEV,ArmBuildAgentsRG,myVMNic,Microsoft.Network/networkInterfaces,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/ArmBuildAgentsRG/providers/Microsoft.Network/publicIPAddresses/myPublicIP,SMART-CXP-DEV,ArmBuildAgentsRG,myPublicIP,Microsoft.Network/publicIPAddresses,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/ArmBuildAgentsRG/providers/Microsoft.Network/virtualNetworks/MyVNET,SMART-CXP-DEV,ArmBuildAgentsRG,MyVNET,Microsoft.Network/virtualNetworks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/ArmBuildAgentsRG/providers/Microsoft.Storage/storageAccounts/lp7vawy226o3qsawinvm,SMART-CXP-DEV,ArmBuildAgentsRG,lp7vawy226o3qsawinvm,Microsoft.Storage/storageAccounts,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/AutomationResources/providers/Microsoft.Automation/automationAccounts/TriggerAPITests,SMART-CXP-DEV,AutomationResources,TriggerAPITests,Microsoft.Automation/automationAccounts,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/AutomationResources/providers/Microsoft.Automation/automationAccounts/TriggerAPITests/runbooks/TriggerMockApiTests,SMART-CXP-DEV,AutomationResources,TriggerAPITests/TriggerMockApiTests,Microsoft.Automation/automationAccounts/runbooks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/AutomationResources/providers/Microsoft.Automation/automationAccounts/TriggerAPITests/runbooks/TriggerVixApiTests,SMART-CXP-DEV,AutomationResources,TriggerAPITests/TriggerVixApiTests,Microsoft.Automation/automationAccounts/runbooks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/AutomationResources/providers/Microsoft.Automation/automationAccounts/VMReport,SMART-CXP-DEV,AutomationResources,VMReport,Microsoft.Automation/automationAccounts,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/AutomationResources/providers/Microsoft.Automation/automationAccounts/VMReport/runbooks/AzureARMVMinventorywithTags,SMART-CXP-DEV,AutomationResources,VMReport/AzureARMVMinventorywithTags,Microsoft.Automation/automationAccounts/runbooks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/AutomationResources/providers/Microsoft.Automation/automationAccounts/VMReport/runbooks/AzureAutomationTutorial,SMART-CXP-DEV,AutomationResources,VMReport/AzureAutomationTutorial,Microsoft.Automation/automationAccounts/runbooks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/AutomationResources/providers/Microsoft.Automation/automationAccounts/VMReport/runbooks/AzureAutomationTutorialPython2,SMART-CXP-DEV,AutomationResources,VMReport/AzureAutomationTutorialPython2,Microsoft.Automation/automationAccounts/runbooks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/AutomationResources/providers/Microsoft.Automation/automationAccounts/VMReport/runbooks/AzureAutomationTutorialScript,SMART-CXP-DEV,AutomationResources,VMReport/AzureAutomationTutorialScript,Microsoft.Automation/automationAccounts/runbooks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/AutomationResources/providers/Microsoft.Automation/automationAccounts/VMReport/runbooks/AzureClassicAutomationTutorial,SMART-CXP-DEV,AutomationResources,VMReport/AzureClassicAutomationTutorial,Microsoft.Automation/automationAccounts/runbooks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/AutomationResources/providers/Microsoft.Automation/automationAccounts/VMReport/runbooks/AzureClassicAutomationTutorialScript,SMART-CXP-DEV,AutomationResources,VMReport/AzureClassicAutomationTutorialScript,Microsoft.Automation/automationAccounts/runbooks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/AutomationResources/providers/Microsoft.Automation/automationAccounts/VMReport/runbooks/VMReport,SMART-CXP-DEV,AutomationResources,VMReport/VMReport,Microsoft.Automation/automationAccounts/runbooks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/AutomationResources/providers/Microsoft.ContainerRegistry/registries/tfgmsmartcxp,SMART-CXP-DEV,AutomationResources,tfgmsmartcxp,Microsoft.ContainerRegistry/registries,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/AzureBackupRG_uksouth_1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_tfgm-elk-dev_8561360485665798377,SMART-CXP-DEV,AzureBackupRG_uksouth_1,AzureBackup_tfgm-elk-dev_8561360485665798377,Microsoft.Compute/restorePointCollections,
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Automation/automationAccounts/autoshutdown-vm,SMART-CXP-DEV,BuildAgents,autoshutdown-vm,Microsoft.Automation/automationAccounts,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Automation/automationAccounts/autoshutdown-vm/runbooks/AzureAutomationTutorial,SMART-CXP-DEV,BuildAgents,autoshutdown-vm/AzureAutomationTutorial,Microsoft.Automation/automationAccounts/runbooks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Automation/automationAccounts/autoshutdown-vm/runbooks/AzureAutomationTutorialPython2,SMART-CXP-DEV,BuildAgents,autoshutdown-vm/AzureAutomationTutorialPython2,Microsoft.Automation/automationAccounts/runbooks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Automation/automationAccounts/autoshutdown-vm/runbooks/AzureAutomationTutorialScript,SMART-CXP-DEV,BuildAgents,autoshutdown-vm/AzureAutomationTutorialScript,Microsoft.Automation/automationAccounts/runbooks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Compute/availabilitySets/buildagents-availability-set,SMART-CXP-DEV,BuildAgents,buildagents-availability-set,Microsoft.Compute/availabilitySets,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Compute/disks/buildagent-01-osdisk,SMART-CXP-DEV,BuildAgents,buildagent-01-osdisk,Microsoft.Compute/disks,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Compute/disks/buildagent-02-osdisk,SMART-CXP-DEV,BuildAgents,buildagent-02-osdisk,Microsoft.Compute/disks,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BUILDAGENTS/providers/Microsoft.Compute/disks/contactless-agent0_OsDisk_1_e275c1ceed4041b09b4b57c5bb6a8686,SMART-CXP-DEV,BuildAgents,contactless-agent0_OsDisk_1_e275c1ceed4041b09b4b57c5bb6a8686,Microsoft.Compute/disks,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BUILDAGENTS/providers/Microsoft.Compute/disks/contactless-agent1_OsDisk_1_4f3b80e0a9c54327afccd04269e10eb6,SMART-CXP-DEV,BuildAgents,contactless-agent1_OsDisk_1_4f3b80e0a9c54327afccd04269e10eb6,Microsoft.Compute/disks,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Compute/virtualMachines/buildagent-01,SMART-CXP-DEV,BuildAgents,buildagent-01,Microsoft.Compute/virtualMachines,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Compute/virtualMachines/buildagent-02,SMART-CXP-DEV,BuildAgents,buildagent-02,Microsoft.Compute/virtualMachines,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Compute/virtualMachines/contactless-agent0,SMART-CXP-DEV,BuildAgents,contactless-agent0,Microsoft.Compute/virtualMachines,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Compute/virtualMachines/contactless-agent1,SMART-CXP-DEV,BuildAgents,contactless-agent1,Microsoft.Compute/virtualMachines,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Network/loadBalancers/buildagents-loadbalancer,SMART-CXP-DEV,BuildAgents,buildagents-loadbalancer,Microsoft.Network/loadBalancers,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Network/networkInterfaces/buildagent01-nic,SMART-CXP-DEV,BuildAgents,buildagent01-nic,Microsoft.Network/networkInterfaces,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Network/networkInterfaces/buildagent02-nic,SMART-CXP-DEV,BuildAgents,buildagent02-nic,Microsoft.Network/networkInterfaces,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Network/networkInterfaces/contactless-agent0879,SMART-CXP-DEV,BuildAgents,contactless-agent0879,Microsoft.Network/networkInterfaces,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Network/networkInterfaces/contactless-agent1910,SMART-CXP-DEV,BuildAgents,contactless-agent1910,Microsoft.Network/networkInterfaces,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Network/networkSecurityGroups/buildagents-nsg,SMART-CXP-DEV,BuildAgents,buildagents-nsg,Microsoft.Network/networkSecurityGroups,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Network/networkSecurityGroups/contactless-agent0-nsg,SMART-CXP-DEV,BuildAgents,contactless-agent0-nsg,Microsoft.Network/networkSecurityGroups,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Network/networkSecurityGroups/contactless-agent1-nsg,SMART-CXP-DEV,BuildAgents,contactless-agent1-nsg,Microsoft.Network/networkSecurityGroups,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Network/publicIPAddresses/buildagents-pip,SMART-CXP-DEV,BuildAgents,buildagents-pip,Microsoft.Network/publicIPAddresses,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Network/publicIPAddresses/contactless-agent0-ip,SMART-CXP-DEV,BuildAgents,contactless-agent0-ip,Microsoft.Network/publicIPAddresses,environment=dev; Project=contactless-ui; 
